filename	text
7-7291-2.wav	ร่วมกันจับกุมหญิงสาวอายุเพียง16ปีครับซึ่งเป็นชาวจังหวัดกาญจนบุรี
7-7292-21.wav	เป็นนายกอบต.สระแก้วชี้แจงบอกว่า
7-7292-3.wav	อบต.สระแก้วแต่อยู่ที่จังหวัดเพชรบูรณ์
7-7292-7.wav	จังหวัดเพชรบูรณ์จัดซื้อถุงห่วงใย200ชุด
7-7293-42.wav	ไปค้นบ้านพักนายวิวที่จังหวัดนนทบุรี
7-7293-43.wav	แล้วก็บ้านในเลาะที่จังหวัดปัตตานี
7-7297-28.wav	การคัดเลือกบุคลากรมาช่วยราชการในจังหวัดชายแดนภาคใต้มี2ลักษณะ
7-7299-11.wav	ตำรวจภูธรปราจีนบุรีและสำนักงานอุตสาหกรรมจังหวัด
7-7299-6.wav	และจะกระทบกับผู้คนในพื้นที่แล้วก็จังหวัดใกล้เคียงด้วย
7-7300-7.wav	ซึ่งถือมีดปลายหอกจังหวะเดียวกับที่คนร้ายพุ่งเข้าใส่พร้อมจ้วงแทงไปที่ลำตัวของนายดาบ
7-7302-1.wav	โรงเรียนแห่งหนึ่งที่จังหวัดเพชรบุรีกันหน่อยนะคะ
7-7310-21.wav	ทีนี้มาดูเรื่องของคดีความศาลจังหวัดชัยนาทให้ประกันตัวพ่อเลี้ยงที่ก่อเหตุค่ะ
7-7310-27.wav	ในตำแหน่งประธานชมรมวิทยุจังหวัดชัยนาทแทนตัวผู้ต้องหานะคะ
7-7311-25.wav	อำเภอคลองหลวงจังหวัดปทุมธานีนะคะ
7-7311-5.wav	ให้แม่มารับหน่อยอยากจะไปอยู่กับแม่แท้ที่จังหวัดระยอง
7-7312-18.wav	อำเภอศรีสำโรงจังหวัดสุโขทัย
7-7313-40.wav	แล้วหลายคนก็พุ่งเป้าไปที่อดีตนายกอบต.นั่นเอง
7-7313-9.wav	ทั้งญาติของผู้เสียชีวิตแล้วก็ญาติของนายกอบต.บางสมบูรณ์เองเนี่ยก็เข้าไปพบค่ะ
7-7314-13.wav	ปลัดอำเภอรวมถึงตำรวจของสภ.พลับพลาชัยที่จังหวัดบุรีรัมย์เนี่ย
7-7314-71.wav	ก็เดินทางมาติดตามความคืบหน้าคดี
7-7316-20.wav	สถานที่ท่องเที่ยวในประเทศไทยที่ชื่นชมประเทศไทย
7-7316-55.wav	ได้แจ้งให้ทางรัฐมนตรีท่องเที่ยวได้ทราบแล้วถึงเรื่องนี้นะครับ
7-7317-51.wav	ซึ่งการขายผ่านออนไลน์นั้นจะแพร่กระจายไปทุกจังหวัด
7-7317-52.wav	เพราะทุกจังหวัดสามารถดูได้แปลว่าอะไรคะตรงนี้
7-7317-53.wav	ดังนั้นต้องมีการขออนุญาตในการขายกล่องสุ่มทั้ง77จังหวัด
7-7320-1.wav	ทีมนักประดาน้ำทีมกู้ภัยที่เขามาจากต่างประเทศเนี่ยก็ทยอยเดินทางกลับ
7-7320-22.wav	เพราะว่าพอเสร็จสิ้นภารกิจเขาก็แยกย้ายเดินทางกลับประเทศกัน
7-7320-55.wav	แต่ละคนที่เดินทางมาที่ถ้ำหลวงนี่ก็เป็นนักประดาน้ำหรือว่านักดำน้ำที่ต้องเป็นนักดำน้ำในถ้ำนะ
7-7321-136.wav	นอกจากนี้เจ้าหน้าที่กรมคุ้มครองสิทธิและเสรีภาพกระทรวงยุติธรรมได้เดินทางมาสอบถามผลคดีกับพนักงานสอบสวน
7-7322-13.wav	ทำนายลูกชายว่าจะตายตอน43ไม่คิดว่าจะเกิดขึ้นจริงๆ
7-7328-0.wav	ที่จังหวัดบุรีรัมย์เกิดเหตุอุกอาจผู้ชายอายุสักประมาณ29ปีค่ะ
7-7328-9.wav	จังหวัดบุรีรัมย์เหตุการณ์เนี่ยเกิดขึ้นบ่ายเมื่อวานนี้
7-7329-15.wav	สุนัขตัวดังกล่าวก็หันมามองกู้ภัย2นาย
7-7335-10.wav	ซึ่งจากการสอบสวนประวัติการเดินทางช่วงที่ผ่านมาของชายวัย29คนนี้ก็พบว่าตั้งแต่ช่วงเย็นของวันศุกร์ที่1พฤษภาคมและร่วงเลยไปจนถึงวันถัดไป
7-7335-16.wav	ทำให้สำนักงานตำรวจแห่งชาติเกาหลีใต้เคลื่อนกำลังพลกว่า8500นายทั่วประเทศ
7-7335-26.wav	กรุงโซลกำลังดำเนินการติดตามบุคคลที่เคยเดินทางไปยังพื้นที่ดังกล่าวราว1100ราย
7-7337-466.wav	เริ่มแรกเลยอยู่ที่อำเภอสองพี่น้องจังหวัดสุพรรณบุรีค่ะ
7-7337-557.wav	กุ้งกล้ามกรามทอดเกลือเมนูพื้นบ้านของจังหวัดสุพรรณบุรี
7-7338-25.wav	ปรากฏว่านางก็ยังไม่หมดสัญญาเดิมอันนี้คือรู้มานานแล้วล่ะ
7-7340-11.wav	คนขับรถบรรทุกสินค้าทราบว่าก่อนเกิดเหตุขับรถมาจากจังหวัดบุรีรัมย์
7-7340-34.wav	ล่าสุดเกิดขึ้นที่จังหวัดอุดรธานี
7-7340-3.wav	ที่จังหวัดนครราชสีมาเกิดอุบัติเหตุ
7-7343-12.wav	อำเภอบางปะกงจังหวัดฉะเชิงเทรา
7-7344-21.wav	เป็นคนในจังหวัดนครศรีธรรมราชนี่แหละบอกว่า
7-7345-19.wav	แล้วก็มีตำรวจนอกเครื่องแบบ4นายบอกให้หยุดรถ
7-7346-1.wav	ฝากไปถึงผู้อำนวยการโรงเรียนแห่งหนึ่งในจังหวัดชลบุรี
7-7346-24.wav	ไปที่โรงเรียนในอำเภอศรีราชาจังหวัดชลบุรี
7-7348-43.wav	บางครั้งก็กีดขวางกับผู้โดยสารที่เขาจะเดินทาง
7-7348-45.wav	ทางการรถไฟก็ได้รับการร้องเรียนจากกลุ่มผู้โดยสารที่เดินทางนะฮะ
7-7348-47.wav	กลุ่มผู้โดยสารที่อ่าจะเดินทางต่อในตอนเช้านะฮะ
7-7350-0.wav	ก็เหมือนเดิมครับ77จังหวัดเขาก็เต็มที่กับการเอาเรื่องของจังหวัดมาปรับให้เป็นความอลังการ
7-7350-8.wav	แต่ว่าแต่ละจังหวัดเขาก็จะเอาอะไรดีของเขาเนี่ยมาจัดการให้กลายเป็นชุดนำเสนอให้ได้
7-7352-2.wav	แล้วก็ได้เห็นบรรยากาศของที่เขาจัดงานกันไปที่จังหวัดจันทบุรีนะคะ
7-7353-25.wav	ปากน้ำประแสที่อำเภอแกลงจังหวัดระยองนะคะ
7-7354-0.wav	วันเสาร์ที่ผ่านมานะคะทางเทศบาลตำบลหาดเจ้าสำราญจังหวัดเพชรบุรีค่ะ
7-7355-41.wav	แล้วก็มีคนที่เดินทางกลับจากต่างประเทศมา2ราย
7-7355-42.wav	แล้วก็มีคนที่สัมผัสกับคนที่เดินทางกลับจากต่างประเทศ1ราย
7-7355-77.wav	ยังเป็นกำลังใจให้กับทั้ง11จังหวัดนี้อยู่นะครับ
7-7355-93.wav	เป็นการเตรียมการในระดับจังหวัด
7-7356-100.wav	ท่าอากาศยานสุวรรณภูมิจังหวัดสมุทรปราการ
7-7357-19.wav	เลยอยากจะตอบแทนน้ำใจให้กับพี่น้องหลายจังหวัดที่เคยช่วยเหลือชาวจันทบุรีแบบไม่ทิ้งกันด้วย
7-7357-22.wav	ก็ถูกส่งต่อไปยังพื้นที่ที่ประสบภัยหลายๆพื้นที่หลายๆจังหวัด
7-7357-27.wav	นี่เป็นบรรยากาศเพียงแค่ส่วนหนึ่งจังหวัดหนึ่งพื้นที่หนึ่งเท่านั้น
7-7357-5.wav	ไปกันที่ลานหน้าศาลากลางจังหวัดจันทบุรีค่ะ
7-7358-12.wav	เป็นนักเรียนชั้นม3ของโรงเรียนเอกชนชื่อดังในจังหวัดพิษณุโลก
7-7358-6.wav	ในโรงเรียนเอกชนชื่อดังในจังหวัดพิษณุโลกนะคะ
7-7359-0.wav	รวบผู้ต้องสงสัยนะคะที่ยิงนายกอบต.ไปตรวจค้นบ้าน
7-7359-12.wav	นำกำลังมา300กว่านายกระจายกำลัง
7-7359-164.wav	ที่อำเภอองครักษ์จังหวัดนครนายก
7-7359-4.wav	ที่รถของนายกอบต.บังสมบูรณ์นี่ถูกยิง
7-7359-50.wav	มีนายกอบต.คนปัจจุบันแล้วก็มีผู้ตายเนี้ย
7-7359-58.wav	เป็นอดีตนายกอบต.คนเก่า
7-7359-79.wav	นายกคนปัจจุบันเนี้ยเขาตรวจสอบเรื่องราวของอดีตนายกคนเก่าหรือเปล่า
7-7359-7.wav	ทำให้คนขับรถกับรองนายกอบต.เสียชีวิต
7-7359-8.wav	ส่วนนายกอบต.เนี้ยได้รับบาดเจ็บแล้วที่ปรึกษาไม่เป็นอะไร
7-7361-18.wav	ที่จังหวัดนครราชสีมาเนี้ย
7-7361-36.wav	ที่อำเภอเมืองจังหวัดนครราชสีมา
7-7364-27.wav	ของจังหวัดและส่งเสริมการท่องเที่ยว
7-7364-32.wav	สาธิตการทำว่าวควายการโชว์ว่าวจากจังหวัดและประเทศต่าง
7-7369-30.wav	ร้านนี้เป็นสุดยอดของอาหารยำที่ในจังหวัดเลยเลยนะ
7-7372-20.wav	ในอำเภอศรีราชาจังหวัดชลบุรีครับตำรวจสภ.ศรีราชา
7-7374-43.wav	ระมัดระวังเรื่องการเดินทางและดูแลสุขภาพด้วย
7-7376-14.wav	และร่วมกันปลอมและใช้ดวงตรารอยตราหรือแผ่นปะตรวจลงตราการเดินทางระหว่างประเทศ
7-7378-2.wav	เป็นคลิปเหตุการณ์ชาวบ้านที่ตำบลประสาทอำเภอบ้านกรวดจังหวัดบุรีรัมย์ค่ะ
7-7381-9.wav	สดจากจังหวัดนครศรีธรรมราช
7-7384-102.wav	เอาละครับคุณผู้ชมครับเดินทางมาถึงช่วงสุดท้ายของตลอนข่าวในวันนี้แล้วนะครับ
7-7384-22.wav	ในพื้นที่ของจังหวัดสุราษฎร์ธานี
7-7384-3.wav	ติดตามได้นะครับจากรายงานไปกันที่จังหวัดสุราษฎร์ธานีครับ
7-7384-47.wav	จึงขอเข้าร่วมโครงการและฝึกฝนจนสามารถเป็นนายหนังตะลุง
7-7384-6.wav	อำเภอเมืองจังหวัดสุราษฎร์ธานีเรียกได้ว่าหาชมได้ยากเลยล่ะค่ะ
7-7384-75.wav	บ้านสายตรีพัฒนาตำบลบึงเจริญอำเภอบ้านกรวดจังหวัดบุรีรัมย์
7-7384-79.wav	กลายเป็นแหล่งท่องเที่ยวแห่งใหม่ของจังหวัดนะคะ
7-7384-81.wav	ก็จะมีประชาชนและก็นักท่องเที่ยวจากหลายจังหวัดทั่วประเทศมารวมตัวกัน
7-7384-94.wav	จึงพาญาติพี่น้องเดินทางมาดูกัน
7-7388-24.wav	ยังเผชิญกับความยากลำบากในการเดินทางนั้น
7-7389-31.wav	ตำบลกุตาไก้อำเภอปลาบากจังหวัดนครพนม
7-7389-50.wav	ความกับพนักงานสอบสวนสภ.กุตาไก้จังหวัดนครพนมเพื่อ
7-7390-27.wav	เดินทางมาเที่ยวกำลังจะกลับกรุงเทพมหานครระหว่างขี่ลงเขาตามเส้นทางที่คุณผู้ชมเห็น
7-7396-4.wav	โรงพยาบาลท่าม่วงจังหวัดกาญจนบุรีนะคะ
7-7397-34.wav	มันทำเกินไปหรือเปล่านี่เห็นไหมฮะจังหวัดตรงนี้นะฮะ
7-7397-41.wav	ที่อำเภอเมืองจังหวัดระยองยังมีร่องรอยกระถางต้นไม้ที่แตกอยู่นะครับ
7-7400-122.wav	ราชการจังหวัดที่ท่านพูดถึงนะครับว่าขอกักตัวได้ไหม
7-7400-152.wav	โอเคชื่อบริษัทที่จังหวัดชลบุรีจริงนะครับขออนุญาตไม่เอ่ยไม่เอ่ยนามเพราะเขาไม่เกี่ยวข้องด้วย
7-7400-155.wav	เดินทางเข้ามา1กุมภาฯท่านละนึกภาพสิครับว่ากี่เดือนนะครับทุกอย่างขั้นตอนการเนมลิสที่เข้ามาก็มาจากทางต่างประเทศ
7-7400-195.wav	ผมเรียนนะครับว่าแล้วไม่ใช่นายกรัฐมนตรีที่ชื่อพลเอก
7-7400-216.wav	มีตั้งสมาชิกตั้งหลายล้านคนมอบดอกไม้ขอบคุณท่านนายกรัฐมนตรี
7-7401-2.wav	ปริมาณน้ำเนี่ยทะลักเข้าท่วมบ้านที่จังหวัดสระบุรีแล้ว
7-7403-10.wav	เขาก็เลยเป็นผู้ป่วยคนแรกของจังหวัดอุบล
7-7403-29.wav	แถวบางแสนแล้วก็เดินทางไปที่จังหวัดอุบลราชธานี
7-7403-35.wav	และหลังจากนั้นค่ะเดินทางมายังสนามบินดอนเมือง
7-7404-11.wav	ซึ่งจะใช้กำลังตำรวจจราจรจากกองบังคับการตำรวจจราจร50นายด้วยกัน
7-7406-124.wav	ได้รับการปล่อยตัวจากเรือนจำกลางนะครับจังหวัดสมุทรปราการเรียบร้อยแล้วนะครับ
7-7406-196.wav	ปั๊มปตท.ที่จังหวัดระนองนะ
7-7406-208.wav	เลยคิดลงมือหลังจากที่ได้หลบหนีไปยังจังหวัดระนอง
7-7407-20.wav	ตำบลสำโรงเหนือจังหวัดสมุทรปราการครับอืม
7-7411-20.wav	แล้วการเดินทางเป็นอะไรที่ไม่น่าเบื่อ
7-7411-25.wav	กับจังหวัดที่เรียกว่ามีแบบประวัติศาสตร์แบบของประเทศเราแบบสุดๆเลย
7-7411-33.wav	ฝากไว้ด้วยนะคะกับจังหวัดพระนครศรีอยุธยาค่ะ
7-7411-9.wav	นั่นก็คือจังหวัดพระนครศรีอยุธยานั่นเองค่ะ
7-7412-13.wav	ดังนั้นก็ตามใครที่จะเดินทางไปท่องเที่ยวจึงต้องตรวจสอบสภาพอากาศต่อเนื่องเป็นประจำสม่ำเสมอ
7-7414-0.wav	ก็ลงพื้นที่ที่จังหวัดหนองบัวลําภูนะคะ
7-7414-11.wav	ซึ่งรองผบ.ตร.บอกว่าก็มีการระดมพนักงานสอบสวนมาจากทุกจังหวัดเลยนะคะ
7-7414-134.wav	ก่อนเปิดเผยว่าสั่งการให้ฝ่ายปกครองภายใต้การนำของผู้ว่าแต่ละจังหวัด
7-7414-141.wav	คือให้พ่อเมืองครับผู้ว่าแต่ละจังหวัดและในอำเภอผู้นำชุมชน
7-7414-18.wav	เพื่อไม่ให้เขาเนี่ยต้องลำบากเดินทางไปให้การที่โรงพักนะครับ
7-7414-6.wav	ลงพื้นที่ที่อบต.อุทัยสวรรค์ที่จังหวัดหนองบัวลําภู
7-7416-1.wav	วันนี้คุณแม่ของผู้เสียชีวิตได้เดินทางมาร่วมงานศพของลูกสาว
7-7416-29.wav	ทราบเรื่องจากญาติที่อยู่ในเมืองไทยก็เลยรีบเดินทางมา
7-7416-35.wav	เดินทางมาติดต่อเพื่อขอรับศพแล้ว
7-7416-8.wav	เดินทางมางานศพลูกสาว
7-7417-16.wav	เมื่อสถานการณ์เป็นเช่นนี้นะครับในอำเภอท่าเรือจังหวัดพระนครศรีอยุธยา
7-7417-9.wav	พบว่าเริ่มสูงขึ้นซึ่งเป็นผลมาจากน้ำจากจังหวัดเพชรบูรณ์
7-7427-0.wav	ความช่วยเหลือมาค่ะเป็นชาวบ้านที่จังหวัดฉะเชิงเทรา
7-7428-12.wav	อยู่ที่ค่ายมวยแห่งหนึ่งที่จังหวัดชลบุรียังหลบหนีอยู่ค่ะ
7-7430-0.wav	ที่จังหวัดแพร่ก็เกิดเหตุระทึกเหมือนกันนะฮะ
7-7430-24.wav	ขนท่อนไม้เป็นไม้มะขามนะฮะไปขนมาจากจังหวัดน่าน
7-7430-25.wav	ระหว่างขับรถเดินทางกลับบ้านมาถึงจุดตรงนี้นะฮะ
7-7430-7.wav	นะฮะหน้าทิ่มลงไปในคลองชลประทานเกิดขึ้นที่จังหวัดแพร่นะครับ
7-7431-15.wav	เดินทางไปถึงมีรถน้ำมา2คันฉีดน้ำเพื่อสกัดไฟครับ
7-7433-15.wav	ที่เคยสั่งซื้อผ่านเพื่อนของนายมี่
7-7433-16.wav	โดยนายมี่ได้ขี่รถจักรยานยนต์มาพร้อมกับเพื่อนอีก1คน
7-7433-18.wav	เมื่อได้จังหวะนายมี่ได้หักกุญแจรถเก๋งที่เสียบคาอยู่
7-7433-24.wav	แล้ววิ่งไปคว้ารถจักรยานยนต์ของนายมี่เพื่อขี่หลบหนี
7-7433-57.wav	และไม่คิดว่าสามีกับนายมี่จะรู้จักกันด้วย
7-7437-12.wav	เดินทางกลับมาถึงสนามบินสุวรรณภูมิ
7-7437-15.wav	เดินทางมาถึงเมื่อ2วันก่อนแล้ววันที่28พฤศจิกายนนะครับ
7-7439-45.wav	ซึ่งสามารถเดินทางมารับช่วงเวลาใดก็ได้ตามที่ผู้ใช้สะดวกเลยค่ะ
7-7442-0.wav	มาดูกันต่อที่เหตุการณ์ที่เกิดขึ้นที่จังหวัดปทุมธานีนะคะอันนี้ไม่รู้ว่าเป็นเพราะอะไร
7-7443-12.wav	หนึ่งเดียวในจังหวัดนครพนมเลยนะ
7-7446-12.wav	หากใครที่ตกเป็นผู้ต้องหาและเดินทางกลับเข้าประเทศ
7-7446-16.wav	หากเดินทางมาด้วยเครื่องบินส่วนตัว
7-7446-36.wav	รวมทั้งมอบหมายให้กับนายตำรวจชื่อนี้คุณผู้ชมครับ
7-7451-0.wav	เรื่องของการใช้รถใช้ถนนในช่วงที่จะมีการเดินทางกันเยอะๆเนี่ยนะครับ
7-7451-1.wav	ก็มีหลายจุดหลายหน่วยงานแล้วก็หลายจังหวัด
7-7451-3.wav	รณรงค์ลดอุบัติเหตุอย่างที่นี่ที่จังหวัดหนองคายครับ
7-7454-56.wav	นายกอบต.บางสมบูรณ์คนที่ถูกลอบยิง
7-7454-6.wav	นี่คือกล้องวงจรปิดจากรถตู้นายกอบต.บางสมบูรณ์นะ
7-7455-57.wav	เคยถูกจับข้อหาพยายามฆ่าในพื้นที่จังหวัดกาฬสินธุ์
7-7455-59.wav	กลับมาอยู่บ้านได้ไม่นานครับในพื้นที่จังหวัดเลย
7-7455-7.wav	หน้าบ้านหลังหนึ่งที่อำเภอด่านซ้ายจังหวัดเลย
7-7456-38.wav	ชื่อเล่นชื่อไอค่ะอายุ25ปีอยู่จังหวัดประจวบคีรีขันธ์
7-7458-11.wav	แถบจังหวัดระนองพังงาภูเก็ตกระบี่ช่วงนี้ก็จะมีฝนตกชุ่มฉ่ำหน่อยนะคะ
7-7458-14.wav	ทำให้บางพื้นที่บางจังหวัดในแถบตอนกลางภาคอีสานภาคเหนือบางแห่ง
7-7458-25.wav	แต่ตอนนี้สิคะคุณผู้ชมที่จังหวัดนครราชสีมาอยากจะพาคุณผู้ชมไปดูความสวยงามของผีเสื้อค่ะ
7-7458-27.wav	ที่นี่นะคะก็คือพื้นที่ที่อยู่ในจังหวัดนครราชสีมาอำเภอครบุรีนั่นเองนะคะ
7-7462-13.wav	ที่อำเภอพระสมุทรเจดีย์จังหวัดสมุทรปราการ
7-7463-10.wav	ถัดลงมาจากถ้ำหลวงขุนน้ำนางนอนนะครับ
7-7463-69.wav	จังหวัดเชียงรายก็บอกว่ายินดีแล้วก็เสียสละเพื่อช่วยเหลือ13ชีวิตออกมาได้นะครับ
7-7464-29.wav	แล้วก็จำหน่ายเพียงที่แรกที่เดียวในตัวเมืองจังหวัดขอนแก่นเลยนะครับ
7-7465-15.wav	ระหว่างทางรถคันนี้ไปจอดอยู่ที่หน้าร้านเป็นร้านค้าแห่งหนึ่งที่อำเภอชุมพวงจังหวัดนครราชสีมา
7-7467-108.wav	เมื่อคืนนี้ตำรวจ20กว่านายกระจายกำลังค้นหาผู้ต้องสงสัยตามห้องต่างๆ
7-7467-120.wav	ตำรวจภูธรจังหวัดสมุทรปราการพร้อมอาวุธครบมือ
7-7467-15.wav	เป็นคอนโดย่านเมืองทองในพื้นที่ตำบลบางโฉลงอำเภอบางพลีจังหวัดสมุทรปราการ
7-7467-17.wav	เป็นชาวจังหวัดพิจิตรกลับมาจากซื้อของที่ร้านสะดวกซื้อ
7-7467-223.wav	ขอเรียกเธอด้วยนามสมมุติเหมือนกันนางสาวฝนนะคะเธอก็บอกว่าช็อกมากที่เพื่อนรุ่นน้องมาถูกฆ่าตาย
7-7467-233.wav	ครับรองผู้บังคับการตำรวจภูธรจังหวัดสมุทรปราการก็ระดมตำรวจนะคะ
7-7467-283.wav	วันนี้จะนำศพไปประกอบพิธีทางศาสนาที่จังหวัดนครปฐม
7-7467-309.wav	รวมถึงเจ้าที่ตำรวจชุดสืบสวนภูธรจังหวัดสมุทรปราการมีการลงพื้นที่ค่ะตรวจเก็บวัตถุพยานหลักฐานต่างๆเพื่อคลี่คลายคดี
7-7468-4.wav	ในอำเภอบางปะกงจังหวัดฉะเชิงเทราค่ะ
7-7470-13.wav	แล้วก็อีกหลายจังหวัดนะครับก็มีรายงานว่าฝนตกเหมือนกัน
7-7470-41.wav	เอาล่ะเป็นอันว่าวันนี้คุณผู้ชมจะต้องวางแผนการเดินทางอย่าง
7-7471-68.wav	ก็คือว่าคณะกรรมาธิการร่างรัฐธรรมนูญเดินทางไป
7-7441-2.wav	บ้านนี้อยู่ที่หมู่2ตำบลบางกระเบาอำเภอนครชัยศรีจังหวัดนครปฐม
7-7443-10.wav	ชาวบ้านน้อยชลประทานตำบลเวินพระบาทอำเภอท่าอุเทนจังหวัดนครพนม
7-7471-69.wav	ทางจังหวัดไหนที่มีเป็นกลุ่มเป้าหมายที่ต้องไปทำ
7-7471-73.wav	ทางจังหวัดอบจ.อบต.ไม่รู้ล่ะ
7-7472-55.wav	เพื่อทำหนังสือชี้แจงให้ทางจังหวัดรับทราบข้อที่จริงอีกครั้ง
7-7477-31.wav	วัดป่าขันติธรรมจังหวัดศรีสะเกษ
7-7477-38.wav	จะไปสร้างที่วัดในจังหวัดสุพรรณบุรี
7-7478-115.wav	คือท่านเดินทางไปก่อนประชุมศบค.
7-7478-30.wav	ไอ้เรื่องของการปรับโซนสีตามจังหวัดต่างๆคงเดิมนะคะ
7-7478-31.wav	แปลว่าจังหวัดของท่านใช้มาตรการเหมือนเดิม
7-7478-59.wav	ผู้หญิงคนนี้เดินทางมาจากแม่สอดจังหวัดตากนะคะ
7-7481-10.wav	เหตุการณ์นี้เกิดขึ้นที่บ้านหนองไฮใต้ในอำเภอหนองบัวแดงจังหวัดชัยภูมิค่ะ
7-7489-1023.wav	หรือที่ชาวบ้านเรียกง่ายว่าวัดป่านาฝายจังหวัดเลย
7-7489-1030.wav	หลังจากนั้นก็กลับมาทำบุญต่อที่วัดป่าสว่างธรรมจังหวัดอุดร
7-7489-1075.wav	เป็นผู้ป่วยติดเตียงเพิ่งรู้นางก็ลุกขึ้นไปวิ่ง
7-7489-1086.wav	คุณพ่อใช้ชีวิตอย่างมีความสุขเดินทางไปต่างประเทศแทบจะทุกเดือน
7-7489-204.wav	อยู่ที่ตำบลพระพุทธบาทอำเภอพระพุทธบาทจังหวัดสระบุรีเนี่ย
7-7489-241.wav	จะคุมตัว2ผู้ต้องหาเนี่ยไปรอขออำนาจศาลจากจังหวัดสระบุรีก่อน
7-7489-283.wav	ที่เอ่อนายคนนี้เขาไปพบอยู่นะคะก็
7-7489-284.wav	เขาบอกว่าที่หมู่บ้านนี้นะคะอยู่ที่จังหวัดชัยภูมินะคะ
7-7489-287.wav	ชาวจังหวัดนครนายกจมน้ำเสียชีวิต
7-7489-660.wav	ที่จังหวัดเชียงใหม่ก็ที่อุทยานดาราศาสตร์สิรินธรอำเภอแม่ริม
7-7490-30.wav	ไปทานกันได้ร้านชื่อว่าร้านไอวานะกว๊านพะเยาอยู่ที่ตำบลเวียงอำเภอเมืองจังหวัดพะเยา
7-7490-8.wav	ตั้งอยู่ที่ถนนชายกว้านตำบลเวียงอำเภอเมืองจังหวัดพะเยา
7-7492-22.wav	ในพื้นที่หมู่6ตำบลนาท่อมอำเภอเมืองจังหวัดพัทลุง
7-7492-26.wav	นักธุรกิจรับเหมาก่อสร้างรายใหญ่ในจังหวัดพัทลุง
7-7492-42.wav	เดินทางไปติดตามความคืบหน้าของคดีด้วยตัวเองเลยนะคะ
7-7497-10.wav	กู้ชีพจังหวัดกาญจนบุรีช่วยหญิงสาวชาวเมียนมาอายุ40ปี
7-7498-8.wav	ก่อนจะเดินทางกลับด้วยสีหน้าเรียบเฉย
7-7499-12.wav	อยู่ที่ตำบลวังพงศ์อำเภอปราณบุรีจังหวัดประจวบคีรีขันธ์14ไร่นะครับ
7-7499-43.wav	ส่วนการขายที่ดินที่อำเภอปราณบุรีจังหวัดประจวบคีรีขันธ์นะครับ
7-7499-4.wav	สื่อก็พุ่งเป้าแล้วให้ความสนใจที่บัญชีทรัพย์สินของนายพิธาลิ้มเจริญรัตน์นะครับ
7-7502-126.wav	คุณผู้ชมครับเดินทางมาถึงตรงจุดนี้ครับ
7-7502-171.wav	เดินทางไปที่จังหวัดนครสวรรค์ครับขึ้นรถไป
7-7502-173.wav	และไปสังเกตการใช้ชีวิตของน้องเข้าสู่จังหวัดนครสวรรค์
7-7502-24.wav	ที่แม่กลองจังหวัดสมุทรสงครามครับ
7-7503-5.wav	หมู่3ตำบลบึงอำเภอศรีราชาจังหวัดชลบุรีนะครับ
7-7504-8.wav	ที่บ้านเมืองทองตำบลเมืองทองจังหวัดร้อยเอ็ดนะครับ
7-7507-10.wav	เป็นชาวบ้านคำขามอำเภอหนองกรุงศรีจังหวัดกาฬสินธุ์
7-7507-13.wav	ผู้บังคับการตำรวจภูธรจังหวัดกาฬสินธุ์และเจ้าหน้าที่สำนักงานยุติธรรมประจำจังหวัด
7-7507-33.wav	จากสำนักงานยุติธรรมจังหวัดกาฬสินธุ์นะคะ
7-7507-30.wav	นางสาวไพรินรัตนโกสินทร์อายุ35ปีบอกว่า
7-7516-40.wav	ในการปฏิบัติหน้าที่รวมๆแล้ว16นายค่ะ
7-7508-7.wav	ฝ่ายปกครองจังหวัดมหาสารคาม
7-7510-51.wav	หลังจากที่ตำรวจรับทราบนะตำรวจก็มาเป็น10นายเลยมากับชาวบ้าน
7-7516-49.wav	มีเป็นระดับพนักงานสอบสวน7นาย
7-7516-50.wav	เป็นผู้กำกับสน.4นาย
7-7516-51.wav	รองผู้บังคับการ2นายคือมีหลายระดับเลยนะ
7-7516-54.wav	ทีนี้ไปดูความเคลื่อนไหวที่จังหวัดอุดรธานีกันหน่อยค่ะ
7-7516-83.wav	ไปสำนักงานที่ดินเพื่อโอนที่ดินในจังหวัดอุดรฯให้
7-7519-38.wav	หรือจังหวัดใกล้เคียงนี่แหละท่านมั่นใจแบบนั้น
7-7519-39.wav	และเมื่อวานนี้ครับคุณผู้ชมครับศาลจังหวัดกระบี่
7-7519-81.wav	แล้วก็นำศพไปฝากไว้กับมูลนิธิประชาสันติสุขจังหวัดกระบี่
7-7520-64.wav	ส่วนในวันนี้นะคะที่ประชุมกกต.มีมติให้นับคะแนนใหม่ในเขตเลือกตั้งที่3จังหวัดขอนแก่น2หน่วยเลือกตั้งนะคะ
7-7520-68.wav	ที่คะแนนของผู้มาใช้สิทธิ์เลือกตั้งไม่ตรงกับบัตรเลือกตั้งซึ่งก็คือที่จังหวัดลำปางเขตเลือกตั้งที่2หน่วยเลือกตั้งที่6และหน่วยเลือกตั้งที่3
7-7520-69.wav	จังหวัดยโสธรเขตเลือกตั้งที่2หน่วยเลือกตั้งที่6จังหวัดเพชรบูรณ์เขตเลือกตั้งที่1หน่วยเลือกตั้งที่12
7-7520-70.wav	จังหวัดพิษณุโลกเขตเลือกตั้งที่2หน่วยเลือกตั้งที่6และกรุงเทพมหานครเขตเลือกตั้งที่13หน่วยเลือกตั้งที่32เขตบางกะปิ
